Time,Average Thrust
13.144,0.519
13.145,0.419
13.146,0.412
13.147,0.412
13.148,0.441
13.149,0.416
13.15,0.410
13.151,0.432
13.152,0.413
13.153,0.411
13.154,0.409
13.155,0.351
13.156,0.441
13.157,0.458
13.158,0.423
13.159,0.429
13.16,0.414
13.161,0.457
13.162,0.414
13.163,0.386
13.164,0.436
13.165,0.465
13.166,0.396
13.167,0.359
13.168,0.471
13.169,0.364
13.17,0.410
13.171,0.338
13.172,0.342
13.173,0.422
13.174,0.343
13.175,0.349
13.176,0.441
13.177,0.392
13.178,0.410
13.179,0.414
13.18,0.420
13.181,0.413
13.182,0.435
13.183,0.317
13.184,0.315
13.185,0.359
13.186,0.365
13.187,0.385
13.188,0.424
13.189,0.369
13.19,0.433
13.191,0.445
13.192,0.432
13.193,0.380
13.194,0.449
13.195,0.448
13.196,0.456
13.197,0.382
13.198,0.391
13.199,0.370
13.2,0.378
13.201,0.396
13.202,0.301
13.203,0.399
13.204,0.428
13.205,0.440
13.206,0.445
13.207,0.362
13.208,0.432
13.209,0.376
13.21,0.385
13.211,0.343
13.212,0.356
13.213,0.352
13.214,0.348
13.215,0.370
13.216,0.397
13.217,0.335
13.218,0.370
13.219,0.460
13.22,0.389
13.221,0.462
13.222,0.448
13.223,0.362
13.224,0.432
13.225,0.422
13.226,0.369
13.227,0.422
13.228,0.406
13.229,0.310
13.23,0.365
13.231,0.290
13.232,0.377
13.233,0.428
13.234,0.340
13.235,0.405
13.236,0.448
13.237,0.391
13.238,0.380
13.239,0.366
13.24,0.380
13.241,0.367
13.242,0.424
13.243,0.347
13.244,0.364
13.245,0.400
13.246,0.396
13.247,0.394
13.248,0.339
13.249,0.400
13.25,0.485
13.251,0.381
13.252,0.427
13.253,0.434
13.254,0.395
13.255,0.430
13.256,0.457
13.257,0.380
13.258,0.384
13.259,0.373
13.26,0.390
13.261,0.455
13.262,0.434
13.263,0.391
13.264,0.414
13.265,0.456
13.266,0.407
13.267,0.425
13.268,0.381
13.269,0.467
13.27,0.470
13.271,0.373
13.272,0.419
13.273,0.421
13.274,0.393
13.275,0.371
13.276,0.366
13.277,0.455
13.278,0.480
13.279,0.456
13.28,0.415
13.281,0.487
13.282,0.422
13.283,0.424
13.284,0.367
13.285,0.473
13.286,0.468
13.287,0.384
13.288,0.383
13.289,0.391
13.29,0.422
13.291,0.423
13.292,0.361
13.293,0.467
13.294,0.385
13.295,0.416
13.296,0.503
13.297,0.483
13.298,0.420
13.299,0.428
13.3,0.402
13.301,0.417
13.302,0.398
13.303,0.329
13.304,0.396
13.305,0.426
13.306,0.364
13.307,0.408
13.308,0.371
13.309,0.397
13.31,0.518
13.311,0.428
13.312,0.398
13.313,0.404
13.314,0.457
13.315,0.394
13.316,0.378
13.317,0.424
13.318,0.351
13.319,0.450
13.32,0.364
13.321,0.389
13.322,0.425
13.323,0.392
13.324,0.525
13.325,0.464
13.326,0.421
13.327,0.444
13.328,0.433
13.329,0.416
13.33,0.470
13.331,0.342
13.332,0.383
13.333,0.355
13.334,0.411
13.335,0.433
13.336,0.418
13.337,0.482
13.338,0.416
13.339,0.441
13.34,0.493
13.341,0.413
13.342,0.438
13.343,0.451
13.344,0.523
13.345,0.424
13.346,0.420
13.347,0.367
13.348,0.395
13.349,0.435
13.35,0.350
13.351,0.409
13.352,0.442
13.353,0.435
13.354,0.455
13.355,0.460
13.356,0.408
13.357,0.487
13.358,0.482
13.359,0.376
13.36,0.446
13.361,0.391
13.362,0.417
13.363,0.376
13.364,0.373
13.365,0.313
13.366,0.384
13.367,0.421
13.368,0.327
13.369,0.434
13.37,0.445
13.371,0.392
13.372,0.399
13.373,0.331
13.374,0.404
13.375,0.399
13.376,0.353
13.377,0.289
13.378,0.353
13.379,0.385
13.38,0.350
13.381,0.341
13.382,0.368
13.383,0.455
13.384,0.491
13.385,0.384
13.386,0.431
13.387,0.475
13.388,0.452
13.389,0.439
13.39,0.436
13.391,0.387
13.392,0.447
13.393,0.375
13.394,0.390
13.395,0.309
13.396,0.439
13.397,0.486
13.398,0.420
13.399,0.464
13.4,0.393
13.401,0.433
13.402,0.471
13.403,0.415
13.404,0.369
13.405,0.447
13.406,0.487
13.407,0.377
13.408,0.367
13.409,0.437
13.41,0.382
13.411,0.406
13.412,0.450
13.413,0.443
13.414,0.439
13.415,0.387
13.416,0.373
13.417,0.447
13.418,0.378
13.419,0.383
13.42,0.368
13.421,0.335
13.422,0.406
13.423,0.402
13.424,0.305
13.425,0.343
13.426,0.429
13.427,0.388
13.428,0.422
13.429,0.398
13.43,0.468
13.431,0.484
13.432,0.385
13.433,0.436
13.434,0.414
13.435,0.418
13.436,0.504
13.437,0.464
13.438,0.344
13.439,0.461
13.44,0.371
13.441,0.366
13.442,0.443
13.443,0.437
13.444,0.502
13.445,0.450
13.446,0.402
13.447,0.507
13.448,0.457
13.449,0.464
13.45,0.447
13.451,0.387
13.452,0.449
13.453,0.414
13.454,0.317
13.455,0.342
13.456,0.325
13.457,0.420
13.458,0.445
13.459,0.373
13.46,0.478
13.461,0.488
13.462,0.394
13.463,0.420
13.464,0.391
13.465,0.410
13.466,0.406
13.467,0.281
13.468,0.321
13.469,0.330
13.47,0.359
13.471,0.431
13.472,0.335
13.473,0.373
13.474,0.440
13.475,0.446
13.476,0.349
13.477,0.390
13.478,0.441
13.479,0.405
13.48,0.404
13.481,0.435
13.482,0.321
13.483,0.416
13.484,0.382
13.485,0.365
13.486,0.379
13.487,0.415
13.488,0.420
13.489,0.471
13.49,0.392
13.491,0.322
13.492,0.452
13.493,0.377
13.494,0.346
13.495,0.425
13.496,0.429
13.497,0.328
13.498,0.428
13.499,0.335
13.5,0.419
13.501,0.392
13.502,0.336
13.503,0.389
13.504,0.469
13.505,0.422
13.506,0.382
13.507,0.481
13.508,0.424
13.509,0.386
13.51,0.330
13.511,0.366
13.512,0.444
13.513,0.390
13.514,0.360
13.515,0.411
13.516,0.402
13.517,0.459
13.518,0.434
13.519,0.387
13.52,0.484
13.521,0.456
13.522,0.416
13.523,0.465
13.524,0.438
13.525,0.432
13.526,0.360
13.527,0.373
13.528,0.334
13.529,0.388
13.53,0.407
13.531,0.333
13.532,0.382
13.533,0.472
13.534,0.355
13.535,0.365
13.536,0.392
13.537,0.387
13.538,0.368
13.539,0.409
13.54,0.383
13.541,0.407
13.542,0.339
13.543,0.271
13.544,0.388
13.545,0.364
13.546,0.458
13.547,0.478
13.548,0.362
13.549,0.424
13.55,0.512
13.551,0.407
13.552,0.413
13.553,0.339
13.554,0.355
13.555,0.399
13.556,0.357
13.557,0.352
13.558,0.374
13.559,0.429
13.56,0.463
13.561,0.413
13.562,0.439
13.563,0.452
13.564,0.491
13.565,0.451
13.566,0.415
13.567,0.310
13.568,0.408
13.569,0.414
13.57,0.369
13.571,0.291
13.572,0.409
13.573,0.347
13.574,0.328
13.575,0.501
13.576,0.432
13.577,0.464
13.578,0.443
13.579,0.358
13.58,0.445
13.581,0.393
13.582,0.356
13.583,0.379
13.584,0.436
13.585,0.329
13.586,0.415
13.587,0.408
13.588,0.400
13.589,0.411
13.59,0.430
13.591,0.345
13.592,0.429
13.593,0.426
13.594,0.421
13.595,0.394
13.596,0.389
13.597,0.404
13.598,0.467
13.599,0.399
13.6,0.379
13.601,0.390
13.602,0.358
13.603,0.402
13.604,0.352
13.605,0.402
13.606,0.471
13.607,0.471
13.608,0.375
13.609,0.427
13.61,0.389
13.611,0.447
13.612,0.440
13.613,0.412
13.614,0.411
13.615,0.384
13.616,0.343
13.617,0.337
13.618,0.412
13.619,0.443
13.62,0.306
13.621,0.398
13.622,0.478
13.623,0.401
13.624,0.451
13.625,0.453
13.626,0.395
13.627,0.447
13.628,0.371
13.629,0.440
13.63,0.403
13.631,0.366
13.632,0.370
13.633,0.375
13.634,0.489
13.635,0.457
13.636,0.476
13.637,0.478
13.638,0.453
13.639,0.487
13.64,0.497
13.641,0.400
13.642,0.502
13.643,0.434
13.644,0.384
13.645,0.364
13.646,0.300
13.647,0.365
13.648,0.357
13.649,0.350
13.65,0.389
13.651,0.348
13.652,0.437
13.653,0.476
13.654,0.357
13.655,0.340
13.656,0.374
13.657,0.407
13.658,0.375
13.659,0.387
13.66,0.319
13.661,0.262
13.662,0.378
13.663,0.398
13.664,0.354
13.665,0.399
13.666,0.430
13.667,0.434
13.668,0.452
13.669,0.377
13.67,0.359
13.671,0.397
13.672,0.332
13.673,0.372
13.674,0.312
13.675,0.364
13.676,0.344
13.677,0.366
13.678,0.385
13.679,0.368
13.68,0.489
13.681,0.442
13.682,0.397
13.683,0.353
13.684,0.466
13.685,0.439
13.686,0.427
13.687,0.355
13.688,0.427
13.689,0.428
13.69,0.365
13.691,0.328
13.692,0.360
13.693,0.407
13.694,0.353
13.695,0.448
13.696,0.412
13.697,0.406
13.698,0.420
13.699,0.305
13.7,0.361
13.701,0.421
13.702,0.434
13.703,0.353
13.704,0.369
13.705,0.450
13.706,0.392
13.707,0.426
13.708,0.397
13.709,0.418
13.71,0.518
13.711,0.413
13.712,0.394
13.713,0.422
13.714,0.369
13.715,0.411
13.716,0.393
13.717,0.363
13.718,0.436
13.719,0.437
13.72,0.346
13.721,0.371
13.722,0.459
13.723,0.456
13.724,0.438
13.725,0.389
13.726,0.380
13.727,0.462
13.728,0.379
13.729,0.385
13.73,0.331
13.731,0.347
13.732,0.437
13.733,0.331
13.734,0.377
13.735,0.406
13.736,0.298
13.737,0.325
13.738,0.342
13.739,0.442
13.74,0.365
13.741,0.379
13.742,0.407
13.743,0.373
13.744,0.424
13.745,0.392
13.746,0.357
13.747,0.384
13.748,0.411
13.749,0.377
13.75,0.302
13.751,0.355
13.752,0.296
13.753,0.397
13.754,0.431
13.755,0.352
13.756,0.373
13.757,0.452
13.758,0.396
13.759,0.369
13.76,0.331
13.761,0.323
13.762,0.443
13.763,0.343
13.764,0.292
13.765,0.433
13.766,0.415
13.767,0.413
13.768,0.339
13.769,0.388
13.77,0.446
13.771,0.442
13.772,0.389
13.773,0.518
13.774,0.407
13.775,0.339
13.776,0.421
13.777,0.406
13.778,0.391
13.779,0.427
13.78,0.334
13.781,0.399
13.782,0.427
13.783,0.389
13.784,0.398
13.785,0.372
13.786,0.473
13.787,0.397
13.788,0.441
13.789,0.335
13.79,0.407
13.791,0.468
13.792,0.383
13.793,0.395
13.794,0.411
13.795,0.389
13.796,0.408
13.797,0.330
13.798,0.354
13.799,0.463
13.8,0.420
13.801,0.337
13.802,0.381
13.803,0.445
13.804,0.394
13.805,0.421
13.806,0.345
13.807,0.336
13.808,0.421
13.809,0.352
13.81,0.327
13.811,0.294
13.812,0.383
13.813,0.364
13.814,0.408
13.815,0.403
13.816,0.423
13.817,0.393
13.818,0.458
13.819,0.364
13.82,0.467
13.821,0.487
13.822,0.369
13.823,0.394
13.824,0.387
13.825,0.382
13.826,0.337
13.827,0.344
13.828,0.310
13.829,0.431
13.83,0.485
13.831,0.384
13.832,0.420
13.833,0.462
13.834,0.439
13.835,0.430
13.836,0.395
13.837,0.408
13.838,0.414
13.839,0.393
13.84,0.296
13.841,0.347
13.842,0.409
13.843,0.379
13.844,0.475
13.845,0.423
13.846,0.462
13.847,0.457
13.848,0.432
13.849,0.394
13.85,0.353
13.851,0.424
13.852,0.384
13.853,0.411
13.854,0.300
13.855,0.265
13.856,0.402
13.857,0.443
13.858,0.404
13.859,0.436
13.86,0.397
13.861,0.508
13.862,0.485
13.863,0.426
13.864,0.415
13.865,0.481
13.866,0.383
13.867,0.465
13.868,0.388
13.869,0.340
13.87,0.415
13.871,0.446
13.872,0.408
13.873,0.489
13.874,0.477
13.875,0.525
13.876,0.457
13.877,0.365
13.878,0.490
13.879,0.444
13.88,0.424
13.881,0.444
13.882,0.458
13.883,0.372
13.884,0.452
13.885,0.314
13.886,0.413
13.887,0.399
13.888,0.453
13.889,0.424
13.89,0.334
13.891,0.486
13.892,0.445
13.893,0.380
13.894,0.470
13.895,0.392
13.896,0.366
13.897,0.392
13.898,0.403
13.899,0.404
13.9,0.438
13.901,0.320
13.902,0.418
13.903,0.470
13.904,0.388
13.905,0.362
13.906,0.437
13.907,0.379
13.908,0.501
13.909,0.460
13.91,0.367
13.911,0.474
13.912,0.412
13.913,0.375
13.914,0.357
13.915,0.347
13.916,0.357
13.917,0.449
13.918,0.435
13.919,0.348
13.92,0.424
13.921,0.425
13.922,0.454
13.923,0.467
13.924,0.369
13.925,0.432
13.926,0.437
13.927,0.435
13.928,0.311
13.929,0.348
13.93,0.391
13.931,0.392
13.932,0.356
13.933,0.439
13.934,0.449
13.935,0.419
13.936,0.405
13.937,0.471
13.938,0.496
13.939,0.361
13.94,0.369
13.941,0.387
13.942,0.380
13.943,0.421
13.944,0.381
13.945,0.407
13.946,0.442
13.947,0.427
13.948,0.413
13.949,0.460
13.95,0.521
13.951,0.444
13.952,0.357
13.953,0.405
13.954,0.425
13.955,0.372
13.956,0.377
13.957,0.310
13.958,0.342
13.959,0.417
13.96,0.366
13.961,0.384
13.962,0.409
13.963,0.394
13.964,0.438
13.965,0.398
13.966,0.316
13.967,0.422
13.968,0.402
13.969,0.327
13.97,0.350
13.971,0.304
13.972,0.370
13.973,0.447
13.974,0.403
13.975,0.375
13.976,0.429
13.977,0.508
13.978,0.442
13.979,0.421
13.98,0.361
13.981,0.342
13.982,0.418
13.983,0.372
13.984,0.343
13.985,0.371
13.986,0.362
13.987,0.413
13.988,0.392
13.989,0.341
13.99,0.410
13.991,0.508
13.992,0.400
13.993,0.352
13.994,0.395
13.995,0.494
13.996,0.463
13.997,0.397
13.998,0.436
13.999,0.487
14,0.416
14.001,0.420
14.002,0.345
14.003,0.419
14.004,0.426
14.005,0.425
14.006,0.448
14.007,0.358
14.008,0.472
14.009,0.398
14.01,0.399
14.011,0.456
14.012,0.350
14.013,0.388
14.014,0.459
14.015,0.385
14.016,0.397
14.017,0.322
14.018,0.325
14.019,0.398
14.02,0.490
14.021,0.440
14.022,0.430
14.023,0.363
14.024,0.435
14.025,0.467
14.026,0.357
14.027,0.405
14.028,0.460
14.029,0.346
14.03,0.393
14.031,0.392
14.032,0.342
14.033,0.414
14.034,0.423
14.035,0.378
14.036,0.402
14.037,0.497
14.038,0.490
14.039,0.347
14.04,0.400
14.041,0.451
14.042,0.400
14.043,0.428
14.044,0.387
14.045,0.376
14.046,0.357
14.047,0.358
14.048,0.330
14.049,0.379
14.05,0.508
14.051,0.520
14.052,0.452
14.053,0.495
14.054,0.368
14.055,0.423
14.056,0.409
14.057,0.346
14.058,0.431
14.059,0.385
14.06,0.344
14.061,0.366
14.062,0.384
14.063,0.367
14.064,0.413
14.065,0.410
14.066,0.417
14.067,0.450
14.068,0.450
14.069,0.363
14.07,0.379
14.071,0.454
14.072,0.421
14.073,0.423
14.074,0.375
14.075,0.388
14.076,0.404
14.077,0.436
14.078,0.322
14.079,0.341
14.08,0.482
14.081,0.422
14.082,0.467
14.083,0.420
14.084,0.375
14.085,0.450
14.086,0.489
14.087,0.415
14.088,0.354
14.089,0.452
14.09,0.377
14.091,0.367
14.092,0.299
14.093,0.366
14.094,0.403
14.095,0.413
14.096,0.468
14.097,0.526
14.098,0.411
14.099,0.448
14.1,0.371
14.101,0.446
14.102,0.452
14.103,0.353
14.104,0.340
14.105,0.387
14.106,0.415
14.107,0.423
14.108,0.405
14.109,0.439
14.11,0.512
14.111,0.403
14.112,0.450
14.113,0.434
14.114,0.425
14.115,0.437
14.116,0.357
14.117,0.389
14.118,0.374
14.119,0.399
14.12,0.426
14.121,0.313
14.122,0.431
14.123,0.480
14.124,0.468
14.125,0.453
14.126,0.443
14.127,0.428
14.128,0.406
14.129,0.434
14.13,0.383
14.131,0.470
14.132,0.434
14.133,0.387
14.134,0.440
14.135,0.411
14.136,0.431
14.137,0.358
14.138,0.399
14.139,0.471
14.14,0.433
14.141,0.440
14.142,0.391
14.143,0.444
14.144,0.454
14.145,0.472
14.146,0.413
14.147,0.393
14.148,0.437
14.149,0.381
14.15,0.363
14.151,0.313
14.152,0.378
14.153,0.483
14.154,0.447
14.155,0.398
14.156,0.513
14.157,0.487
14.158,0.447
14.159,0.428
14.16,0.367
14.161,0.477
14.162,0.446
14.163,0.355
14.164,0.305
14.165,0.402
14.166,0.441
14.167,0.458
14.168,0.369
14.169,0.446
14.17,0.512
14.171,0.452
14.172,0.481
14.173,0.447
14.174,0.391
14.175,0.360
14.176,0.402
14.177,0.370
14.178,0.402
14.179,0.422
14.18,0.416
14.181,0.320
14.182,0.357
14.183,0.391
14.184,0.462
14.185,0.452
14.186,0.348
14.187,0.343
14.188,0.398
14.189,0.375
14.19,0.356
14.191,0.393
14.192,0.376
14.193,0.364
14.194,0.388
14.195,0.356
14.196,0.321
14.197,0.442
14.198,0.474
14.199,0.402
14.2,0.446
14.201,0.351
14.202,0.438
14.203,0.495
14.204,0.463
14.205,0.465
14.206,0.454
14.207,0.468
14.208,0.426
14.209,0.450
14.21,0.349
14.211,0.444
14.212,0.412
14.213,0.352
14.214,0.401
14.215,0.461
14.216,0.434
14.217,0.382
14.218,0.380
14.219,0.466
14.22,0.380
14.221,0.397
14.222,0.380
14.223,0.301
14.224,0.399
14.225,0.373
14.226,0.302
14.227,0.384
14.228,0.368
14.229,0.351
14.23,0.395
14.231,0.411
14.232,0.476
14.233,0.474
14.234,0.447
14.235,0.358
14.236,0.468
14.237,0.414
14.238,0.370
14.239,0.399
14.24,0.330
14.241,0.415
14.242,0.431
14.243,0.414
14.244,0.436
14.245,0.504
14.246,0.492
14.247,0.481
14.248,0.407
14.249,0.484
14.25,0.399
14.251,0.376
14.252,0.382
14.253,0.336
14.254,0.298
14.255,0.357
14.256,0.345
14.257,0.385
14.258,0.415
14.259,0.360
14.26,0.425
14.261,0.423
14.262,0.395
14.263,0.400
14.264,0.318
14.265,0.399
14.266,0.345
14.267,0.279
14.268,0.403
14.269,0.358
14.27,0.384
14.271,0.431
14.272,0.359
14.273,0.454
14.274,0.514
14.275,0.426
14.276,0.398
14.277,0.479
14.278,0.425
14.279,0.353
14.28,0.356
14.281,0.326
14.282,0.356
14.283,0.393
14.284,0.357
14.285,0.387
14.286,0.377
14.287,0.428
14.288,0.438
14.289,0.398
14.29,0.347
14.291,0.353
14.292,0.395
14.293,0.422
14.294,0.377
14.295,0.304
14.296,0.287
14.297,0.307
14.298,0.366
14.299,0.453
14.3,0.404
14.301,0.387
14.302,0.448
14.303,0.463
14.304,0.393
14.305,0.431
14.306,0.399
14.307,0.414
14.308,0.419
14.309,0.301
14.31,0.332
14.311,0.368
14.312,0.377
14.313,0.443
14.314,0.405
14.315,0.380
14.316,0.505
14.317,0.460
14.318,0.440
14.319,0.417
14.32,0.380
14.321,0.377
14.322,0.430
14.323,0.373
14.324,0.448
14.325,0.395
14.326,0.354
14.327,0.416
14.328,0.408
14.329,0.476
14.33,0.463
14.331,0.398
14.332,0.397
14.333,0.430
14.334,0.372
14.335,0.424
14.336,0.379
14.337,0.327
14.338,0.354
14.339,0.413
14.34,0.369
14.341,0.369
14.342,0.433
14.343,0.397
14.344,0.428
14.345,0.455
14.346,0.328
14.347,0.433
14.348,0.430
14.349,0.383
14.35,0.388
14.351,0.389
14.352,0.353
14.353,0.422
14.354,0.382
14.355,0.322
14.356,0.388
14.357,0.411
14.358,0.469
14.359,0.381
14.36,0.441
14.361,0.393
14.362,0.423
14.363,0.392
14.364,0.337
14.365,0.377
14.366,0.402
14.367,0.363
14.368,0.393
14.369,0.331
14.37,0.366
14.371,0.441
14.372,0.409
14.373,0.434
14.374,0.426
14.375,0.355
14.376,0.411
14.377,0.439
14.378,0.397
14.379,0.362
14.38,0.404
14.381,0.414
14.382,0.401
14.383,0.357
14.384,0.338
14.385,0.302
14.386,0.343
14.387,0.398
14.388,0.345
14.389,0.367
14.39,0.399
14.391,0.401
14.392,0.377
14.393,0.320
14.394,0.352
14.395,0.351
14.396,0.466
14.397,0.357
14.398,0.361
14.399,0.339
14.4,0.335
14.401,0.390
14.402,0.356
14.403,0.362
14.404,0.483
14.405,0.467
14.406,0.444
14.407,0.476
14.408,0.405
14.409,0.433
14.41,0.460
14.411,0.406
14.412,0.379
14.413,0.349
14.414,0.365
14.415,0.362
14.416,0.368
14.417,0.503
14.418,0.421
14.419,0.426
14.42,0.512
14.421,0.429
14.422,0.459
14.423,0.422
14.424,0.362
14.425,0.421
14.426,0.402
14.427,0.376
14.428,0.363
14.429,0.408
14.43,0.399
14.431,0.511
14.432,0.458
14.433,0.413
14.434,0.475
14.435,0.521
14.436,0.390
14.437,0.405
14.438,0.373
14.439,0.472
14.44,0.475
14.441,0.423
14.442,0.334
14.443,0.431
14.444,0.445
14.445,0.413
14.446,0.463
14.447,0.440
14.448,0.436
14.449,0.483
14.45,0.424
14.451,0.370
14.452,0.473
14.453,0.428
14.454,0.329
14.455,0.437
14.456,0.389
14.457,0.420
14.458,0.406
14.459,0.419
14.46,0.395
14.461,0.426
14.462,0.403
14.463,0.334
14.464,0.388
14.465,0.473
14.466,0.403
14.467,0.399
14.468,0.344
14.469,0.430
14.47,0.424
14.471,0.340
14.472,0.347
14.473,0.451
14.474,0.366
14.475,0.386
14.476,0.385
14.477,0.466
14.478,0.415
14.479,0.436
14.48,0.432
14.481,0.441
14.482,0.497
14.483,0.477
14.484,0.385
14.485,0.388
14.486,0.439
14.487,0.345
14.488,0.339
14.489,0.404
14.49,0.409
14.491,0.459
14.492,0.486
14.493,0.413
14.494,0.439
14.495,0.451
14.496,0.383
14.497,0.440
14.498,0.432
14.499,0.366
14.5,0.300
14.501,0.361
14.502,0.385
14.503,0.393
14.504,0.372
14.505,0.396
14.506,0.461
14.507,0.406
14.508,0.420
14.509,0.402
14.51,0.379
14.511,0.424
14.512,0.421
14.513,0.335
14.514,0.335
14.515,0.430
14.516,0.362
14.517,0.391
14.518,0.408
14.519,0.376
14.52,0.479
14.521,0.508
14.522,0.451
14.523,0.479
14.524,0.412
14.525,0.396
14.526,0.363
14.527,0.370
14.528,0.281
14.529,0.324
14.53,0.349
14.531,0.325
14.532,0.365
14.533,0.373
14.534,0.454
14.535,0.412
14.536,0.440
14.537,0.409
14.538,0.355
14.539,0.430
14.54,0.439
14.541,0.315
14.542,0.344
14.543,0.328
14.544,0.375
14.545,0.355
14.546,0.294
14.547,0.375
14.548,0.501
14.549,0.427
14.55,0.414
14.551,0.371
14.552,0.378
14.553,0.405
14.554,0.393
14.555,0.311
14.556,0.420
14.557,0.357
14.558,0.331
14.559,0.331
14.56,0.303
14.561,0.456
14.562,0.463
14.563,0.378
14.564,0.400
14.565,0.434
14.566,0.453
14.567,0.448
14.568,0.354
14.569,0.408
14.57,0.383
14.571,0.350
14.572,0.329
14.573,0.403
14.574,0.428
14.575,0.348
14.576,0.338
14.577,0.385
14.578,0.391
14.579,0.426
14.58,0.378
14.581,0.291
14.582,0.323
14.583,0.393
14.584,0.332
14.585,0.349
14.586,0.296
14.587,0.386
14.588,0.411
14.589,0.276
14.59,0.334
14.591,0.336
14.592,0.414
14.593,0.422
14.594,0.429
14.595,0.351
14.596,0.419
14.597,0.420
14.598,0.380
14.599,0.386
14.6,0.411
14.601,0.436
14.602,0.410
14.603,0.353
14.604,0.402
14.605,0.446
14.606,0.435
14.607,0.351
14.608,0.359
14.609,0.474
14.61,0.411
14.611,0.377
14.612,0.354
14.613,0.384
14.614,0.405
14.615,0.354
14.616,0.385
14.617,0.400
14.618,0.317
14.619,0.306
14.62,0.419
14.621,0.415
14.622,0.380
14.623,0.388
14.624,0.404
14.625,0.441
14.626,0.412
14.627,0.398
14.628,0.345
14.629,0.397
14.63,0.381
14.631,0.357
14.632,0.363
14.633,0.281
14.634,0.349
14.635,0.303
