# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
20.957,1138.125,-14.978,2.129,15.626,4.453,374.573,0.239,374.573,0.037,2.451,3.911,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.048,2.59e6,0,228.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.588,883.819,335.897,0.145,0.051
21.14,1135.401,-14.693,1.553,15.185,3.709,374.966,0.24,374.966,0.037,1.833,3.369,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.047,2.518e6,0,215.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.602,884.053,335.906,0.184,0.051
21.382,1131.887,-14.446,1.026,14.786,3,375.326,0.241,375.326,0.037,1.153,2.819,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.045,2.452e6,0,203.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.62,884.343,335.917,0.241,0.051
21.715,1127.106,-14.257,0.568,14.457,2.329,375.585,0.242,375.585,0.037,0.4,2.259,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.044,2.398e6,0,192.993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.643,884.717,335.93,0.333,0.051
22.205,1120.136,-14.154,0.21,14.241,1.695,375.579,0.244,375.579,0.037,0.425,1.682,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.363e6,0,184.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.674,885.225,335.949,0.491,0.052
22.705,1113.059,-14.156,-0.004,14.193,1.087,375.231,0.244,375.231,0.037,0.968,1.087,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.357e6,0,179.236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.719,885.967,335.977,0.5,0.052
23.205,1105.977,-14.17,-0.029,14.186,0.71,374.658,0.245,374.658,0.037,1.323,0.71,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.357e6,0,178.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.765,886.719,336.005,0.5,0.052
23.705,1098.89,-14.179,-0.017,14.186,0.465,373.938,0.245,373.938,0.038,1.556,0.465,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.358e6,0,178.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.811,887.473,336.032,0.5,0.052
24.205,1091.8,-14.181,-0.005,14.184,0.305,373.122,0.245,373.123,0.038,1.708,0.305,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.359e6,0,178.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.857,888.227,336.06,0.5,0.052
24.705,1084.71,-14.18,0.002,14.181,0.2,372.243,0.245,372.244,0.038,1.808,0.2,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.36e6,0,178.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.903,888.981,336.088,0.5,0.052
25.205,1077.621,-14.177,0.006,14.177,0.131,371.323,0.246,371.323,0.038,1.873,0.131,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.361e6,0,178.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.949,889.735,336.116,0.5,0.052
25.705,1070.534,-14.173,0.008,14.173,0.086,370.376,0.245,370.376,0.038,1.916,0.086,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.361e6,0,178.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,7.995,890.489,336.144,0.5,0.052
26.205,1063.448,-14.168,0.009,14.168,0.057,369.411,0.245,369.411,0.038,1.944,0.056,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.362e6,0,178.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.042,891.243,336.172,0.5,0.052
26.705,1056.365,-14.163,0.009,14.164,0.038,368.434,0.245,368.434,0.038,1.963,0.037,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.362e6,0,178.382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.088,891.997,336.2,0.5,0.052
27.205,1049.285,-14.159,0.009,14.159,0.026,367.45,0.245,367.45,0.038,1.975,0.024,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.363e6,0,178.384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.134,892.75,336.228,0.5,0.052
27.705,1042.207,-14.154,0.01,14.154,0.018,366.46,0.245,366.46,0.038,1.983,0.016,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.363e6,0,178.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.18,893.503,336.256,0.5,0.052
28.205,1035.131,-14.149,0.01,14.149,0.014,365.468,0.245,365.468,0.038,1.988,0.01,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.364e6,0,178.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.226,894.256,336.284,0.5,0.052
28.705,1028.058,-14.144,0.01,14.144,0.012,364.473,0.245,364.473,0.039,1.991,0.007,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.364e6,0,178.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.272,895.009,336.312,0.5,0.052
29.205,1020.987,-14.14,0.01,14.14,0.011,363.477,0.245,363.477,0.039,1.993,0.004,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.365e6,0,178.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.318,895.761,336.339,0.5,0.052
29.705,1013.918,-14.135,0.01,14.135,0.01,362.48,0.245,362.48,0.039,1.995,0.003,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.365e6,0,178.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.364,896.513,336.367,0.5,0.052
30.205,1006.852,-14.13,0.01,14.13,0.01,361.483,0.245,361.483,0.039,1.996,0.002,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.366e6,0,178.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.41,897.265,336.395,0.5,0.052
30.705,999.788,-14.125,0.01,14.125,0.01,360.485,0.245,360.485,0.039,1.996,0.001,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.366e6,0,178.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.455,898.017,336.423,0.5,0.052
31.205,992.726,-14.121,0.01,14.121,0.01,359.486,0.245,359.486,0.039,1.997,8.073e-4,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.367e6,0,178.387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.501,898.769,336.451,0.5,0.052
31.705,985.667,-14.116,0.01,14.116,0.01,358.488,0.244,358.488,0.039,1.997,5.288e-4,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.367e6,0,178.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.547,899.558,336.479,0.5,0.052
32.205,978.611,-14.111,0.01,14.111,0.01,357.489,0.244,357.49,0.039,1.997,3.467e-4,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.368e6,0,178.397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.593,900.347,336.506,0.5,0.052
32.705,971.557,-14.106,0.01,14.106,0.01,356.491,0.244,356.491,0.039,1.997,2.277e-4,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.368e6,0,178.397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.639,901.135,336.534,0.5,0.052
33.205,964.505,-14.101,0.01,14.101,0.01,355.492,0.244,355.492,0.039,1.997,1.5e-4,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.369e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.685,901.924,336.562,0.5,0.052
33.705,957.456,-14.096,0.01,14.096,0.01,354.494,0.244,354.494,0.039,1.997,9.922e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.369e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.731,902.711,336.59,0.5,0.052
34.205,950.409,-14.091,0.01,14.091,0.01,353.495,0.244,353.495,0.04,1.997,6.605e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.37e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.777,903.499,336.617,0.5,0.052
34.705,943.365,-14.086,0.01,14.086,0.01,352.496,0.244,352.496,0.04,1.997,4.439e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.37e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.822,904.286,336.645,0.5,0.052
35.205,936.324,-14.081,0.01,14.081,0.01,351.498,0.244,351.498,0.04,1.997,3.024e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.371e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.868,905.073,336.673,0.5,0.052
35.705,929.285,-14.076,0.01,14.076,0.01,350.499,0.244,350.499,0.04,1.997,2.1e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.371e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.914,905.86,336.701,0.5,0.052
36.205,922.248,-14.071,0.01,14.071,0.01,349.5,0.244,349.5,0.04,1.997,1.497e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.372e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,8.96,906.646,336.728,0.5,0.052
36.705,915.214,-14.066,0.01,14.066,0.01,348.502,0.243,348.502,0.04,1.997,1.103e-5,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.373e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.005,907.433,336.756,0.5,0.052
37.205,908.182,-14.061,0.01,14.061,0.01,347.503,0.243,347.503,0.04,1.997,8.463e-6,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.373e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.051,908.218,336.784,0.5,0.052
37.705,901.153,-14.056,0.01,14.056,0.01,346.504,0.243,346.504,0.04,1.997,6.783e-6,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.374e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.097,909.004,336.812,0.5,0.052
38.205,894.126,-14.051,0.01,14.051,0.01,345.505,0.243,345.506,0.04,1.997,5.685e-6,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.374e6,0,178.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.143,909.789,336.839,0.5,0.052
38.705,887.102,-14.046,0.01,14.046,0.01,344.507,0.243,344.507,0.04,1.997,4.967e-6,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.375e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.188,910.574,336.867,0.5,0.052
39.205,880.08,-14.041,0.01,14.041,0.01,343.508,0.243,343.508,0.041,1.997,4.496e-6,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.375e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.234,911.359,336.895,0.5,0.052
39.705,873.061,-14.036,0.01,14.036,0.01,342.509,0.243,342.509,0.041,1.997,4.186e-6,28.61,-80.596,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.376e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.279,912.144,336.922,0.5,0.053
40.205,866.044,-14.031,0.01,14.031,0.01,341.511,0.243,341.511,0.041,1.997,3.982e-6,28.61,-80.597,9.789,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.376e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.325,912.928,336.95,0.5,0.053
40.705,859.029,-14.027,0.01,14.027,0.01,340.512,0.243,340.512,0.041,1.997,3.846e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.377e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.371,913.712,336.978,0.5,0.053
41.205,852.017,-14.022,0.01,14.022,0.01,339.513,0.243,339.513,0.041,1.997,3.755e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.377e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.416,914.496,337.005,0.5,0.053
41.705,845.007,-14.017,0.01,14.017,0.01,338.514,0.242,338.515,0.041,1.997,3.694e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.378e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.462,915.279,337.033,0.5,0.053
42.205,838,-14.012,0.01,14.012,0.01,337.516,0.242,337.516,0.041,1.997,3.651e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.378e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.507,916.062,337.06,0.5,0.053
42.705,830.995,-14.007,0.01,14.007,0.01,336.517,0.242,336.517,0.041,1.997,3.62e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.379e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.553,916.845,337.088,0.5,0.053
43.205,823.993,-14.002,0.01,14.002,0.01,335.518,0.242,335.518,0.041,1.997,3.598e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.379e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.599,917.628,337.116,0.5,0.053
43.705,816.993,-13.997,0.01,13.997,0.01,334.52,0.242,334.52,0.041,1.997,3.581e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.38e6,0,178.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.644,918.41,337.143,0.5,0.053
44.205,809.996,-13.993,0.01,13.993,0.01,333.521,0.242,333.521,0.042,1.997,3.567e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.042,2.38e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.69,919.192,337.171,0.5,0.053
44.705,803,-13.988,0.01,13.988,0.01,332.522,0.242,332.522,0.042,1.997,3.556e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.381e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.735,919.974,337.198,0.5,0.053
45.205,796.008,-13.983,0.01,13.983,0.01,331.523,0.242,331.524,0.042,1.997,3.546e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.381e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.78,920.756,337.226,0.5,0.053
45.705,789.017,-13.978,0.01,13.978,0.01,330.525,0.242,330.525,0.042,1.997,3.537e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.382e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.826,921.537,337.253,0.5,0.053
46.205,782.029,-13.973,0.01,13.973,0.01,329.526,0.242,329.526,0.042,1.997,3.528e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.383e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.871,922.318,337.281,0.5,0.053
46.705,775.044,-13.969,0.01,13.969,0.01,328.527,0.241,328.527,0.042,1.997,3.521e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.383e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.917,923.099,337.308,0.5,0.053
47.205,768.061,-13.964,0.01,13.964,0.01,327.529,0.241,327.529,0.042,1.997,3.513e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.384e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,9.962,923.879,337.336,0.5,0.053
47.705,761.08,-13.959,0.01,13.959,0.01,326.53,0.241,326.53,0.042,1.997,3.505e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.384e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,10.008,924.659,337.364,0.5,0.053
48.205,754.102,-13.954,0.01,13.954,0.01,325.531,0.241,325.531,0.042,1.997,3.498e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.385e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,10.053,925.439,337.391,0.5,0.053
48.705,747.126,-13.95,0.009,13.95,0.009,324.532,0.241,324.532,0.043,1.997,3.491e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.385e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,10.098,926.219,337.418,0.5,0.053
49.205,740.152,-13.945,0.009,13.945,0.009,323.534,0.241,323.534,0.043,1.997,3.484e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.386e6,0,178.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,10.144,926.998,337.446,0.5,0.053
49.705,733.181,-13.94,0.009,13.94,0.009,322.535,0.241,322.535,0.043,1.997,3.477e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.386e6,0,178.401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,10.189,927.777,337.473,0.5,0.053
50.205,726.212,-13.935,0.009,13.935,0.009,321.536,0.241,321.536,0.043,1.997,3.469e-6,28.61,-80.597,9.79,NaN,NaN,NaN,NaN,1.821e4,4500,NaN,NaN,NaN,NaN,NaN,0.041,2.387e6,0,178.401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2,10.234,928.556,337.501,0.5,0.053
